row	col	adjusted_average	adjusted_average_std_deviation	relative_adjusted_average_std_deviation	normalized_average	normalized_average_std_deviation	relative_normalized_average_std_deviation
0	0	1487.3365384615386	1123.7660256410256	75.55559865445244	0.0802396673491845	0.05596043108970314	69.74160404501212
0	1	2119.125	1555.4006410256416	73.39824885392044	0.11465789327873654	0.07701238459712348	67.1671024077725
0	2	2058.3076923076924	1422.26282051282	69.09864962503423	0.11201413991849213	0.06953906790525942	62.08061585426626
0	3	603.2692307692308	300.9999999999999	49.89480395282114	0.038077016690396336	0.022310076106824922	58.591975017969034
0	4	636.974358974359	636.974358974359	100.0	0.042537143160465904	0.042537143160465904	100.0
0	5	884.6474358974361	157.5192307692302	17.80587659867389	0.05376213949724117	0.015833743088120564	29.451475027204005
0	6	3638.923076923077	3164.846153846154	86.97205428486872	0.1932782278536435	0.16161937430345213	83.62006217577466
0	7	3478.201923076923	3118.8814102564106	89.66936018186527	0.1840559460742989	0.16006052478458035	86.96297413829153
0	8	3640.775641025641	3197.7884615384614	87.83261526759759	0.19314762492121457	0.16356494422675397	84.68390139069665
0	9	3263.5833333333335	2755.557692307693	84.43350179427601	0.17394792229172518	0.14002197359845125	80.49649099206987
0	10	3175.3910256410254	2523.4294871794873	79.46830695189973	0.17039967642327808	0.12686168952328666	74.4494896857423
0	11	4234.86217948718	3688.535256410257	87.09929863306483	0.22489162825063055	0.18840792021447175	83.77720490533355
0	12	5942.541666666666	5458.810897435896	91.85986743779773	0.31350993507905023	0.28120639775138867	89.69616789990519
0	13	3601.6346153846157	3088.012820512821	85.73920317519644	0.1916222255530819	0.1573225657457764	82.10037499131121
0	14	2744.9871794871797	2106.4423076923076	76.73778309178968	0.14785092652217763	0.10520890452673151	71.1587725565928
0	15	2613.4134615384614	2098.8237179487182	80.30966966525017	0.14008179687938868	0.10571749746358522	75.46840475969098
0	16	2094.900641025641	1665.6634615384614	79.51038005902612	0.11241133210226587	0.08374687630997905	74.5003859875894
0	17	2601.0929487179487	1989.0288461538462	76.46896459944723	0.14015157949300566	0.09927794307838926	70.83612146043905
0	18	2691.4326923076924	1996.6826923076926	74.18661064846076	0.1454682277465895	0.09907282768948406	68.10616257872628
0	19	2256.8076923076924	1401.9871794871797	62.12258068181173	0.1239673193312282	0.06688241156681263	53.95164784366237
0	20	2428.5544871794873	1623.5224358974353	66.85139017749556	0.1325620543715334	0.07880201971442938	59.44538208013127
0	21	3561.5737179487182	2735.5544871794878	76.8074650088957	0.19181589832012452	0.13665433996618284	71.24244713966218
0	22	2754.041666666667	1780.1121794871794	64.63635612462336	0.15077456583012533	0.08573556160543463	56.86341136742596
0	23	2058.564102564103	1242.519230769231	60.35853968412136	0.11334314217570202	0.058847671443104106	51.91992238214091
1	0	1321.4903846153848	1029.464743589744	77.90179600053361	0.07106589069125982	0.05156442046122418	72.55860717378715
1	1	3647.4743589743593	2970.647435897437	81.44395665423565	0.19520618715794305	0.15000769005024447	76.84576612772622
1	2	4287.791666666667	3532.3685897435903	82.3820013739067	0.2291808238217561	0.17873367611939453	77.98805900898736
1	3	4330.416666666666	3295.435897435897	76.09974169004285	0.23344752393878573	0.16433151553306816	70.39334269236409
1	4	4385.641025641025	3151.083333333333	71.85000584658559	0.2377868479577661	0.1553430940488891	65.32871577341399
