row	col	adjusted_average	adjusted_average_std_deviation	relative_adjusted_average_std_deviation	normalized_average	normalized_average_std_deviation	relative_normalized_average_std_deviation
0	0	4654.93795620438	622.0912408759121	13.364114553809502	0.20977381480503288	0.011914066389522682	5.679482160628964
0	1	4349.20802919708	549.7408759124128	12.640022556334285	0.1961072019201333	0.00969753447492005	4.945017000889886
0	2	1292.9525547445255	546.3394160583941	42.25517897416935	0.05694949527518494	0.020319120204725368	35.67919277693613
0	3	995.2737226277372	631.0109489051093	63.4007443941255	0.04309583191469443	0.025224351579983775	58.530838040007765
0	4	1356.7226277372263	214.6204379562058	15.81903578288178	0.06102298429292875	0.004989103541656199	8.175777699935152
0	5	6633.7773722627735	787.0912408759114	11.864902855602395	0.3048511112744399	0.05923195472440978	19.42979786978262
0	6	7082.613138686131	81.77372262771432	1.154569945110455	0.32280232746098264	0.028697216655832587	8.890027801705129
0	7	7486.540145985401	278.510948905105	3.7201556857269287	0.3418892574575779	0.039080108481609255	11.43063364208171
0	8	6451.467153284671	244.67883211677142	3.7926075775212884	0.2946368630279553	0.03388982135834998	11.502233973735493
0	9	6163.339416058394	130.9087591240703	2.1239907505822493	0.28111551590920725	0.027693235901970464	9.851194379080319
0	10	8937.817518248175	104.59854014596931	1.1702917399288184	0.4066237892845973	0.026752088371110736	6.579076059021935
0	11	11642.01094890511	832.7773722627551	7.153208976676618	0.5330672101180707	0.07897154389194612	14.814556662461845
0	12	7296.9817518248165	63.40510948902955	0.8689224071743541	0.3324990517704983	0.028616655177906195	8.606537379739159
0	13	5430.843065693431	31.624087591211918	0.5823053107717454	0.247187452781099	0.01770932710073684	7.164330916270104
0	14	5669.897810218978	342.4744525547484	6.040222663934072	0.2569769832456755	0.00439735593857611	1.7111866919116812
0	15	4279.321167883211	192.0291970802933	4.487375206177422	0.1955403425187957	0.023833296188229214	12.188429191249021
0	16	5394.71897810219	269.0255474452477	4.986831539089517	0.2466026079324895	0.03127233897663677	12.681268555439589
0	17	5117.419708029197	197.51459854015764	3.859652125665178	0.2337233533760551	0.027038247293194415	11.568483381158126
0	18	4370.729927007299	183.43795620437712	4.196963877152201	0.19967244025414338	0.02376439610993583	11.901690628756013
0	19	4853.2226277372265	445.0839416058333	9.170894800128917	0.2225658097666034	0.03737999993994813	16.795032435191715
0	20	6870.291970802919	779.5109489051068	11.346110939940251	0.31559431558150264	0.05972073801789764	18.923261627148882
0	21	5648.423357664233	492.3868613138754	8.717244266858389	0.25894287540331473	0.04233789492108935	16.350283766311872
0	22	3394.554744525547	174.31386861313766	5.135102590236803	0.15518913895800907	0.019906890166945884	12.827502169679718
0	23	206.6313868613139	206.6313868613139	100.0	0.008680580044340459	0.008680580044340459	100.0
1	0	7067.616788321167	204.20802919708876	2.8893477860108496	0.32255116148677404	0.03421950957470684	10.609017625909242
1	1	8189.211678832116	301.16058394160996	3.6775283843262336	0.37396598359835453	0.04258912956309667	11.38850361556897
1	2	8458.642335766423	261.3430656934225	3.089657362486679	0.3842513729312903	0.017924976866122856	4.6649089967801105
1	3	8319.93795620438	206.17883211675877	2.478129442816412	0.3781298392021276	0.019947859336252337	5.275399417920387
1	4	6339.967153284671	268.85766423357785	4.240679134974469	0.28774884767608155	0.010112261584757528	3.514266578798218
1	5	5757.846715328467	271.8613138686056	4.7215795645420675	0.2612308107075615	0.00792290823203817	3.0329149194072595
1	6	5530.594890510949	551.2518248175214	9.967315193584781	0.2537849964866564	0.044602903163176846	17.57507487859787
1	7	4868.259124087591	148.90145985400457	3.058618205371549	0.22220616106305985	0.023946048770695234	10.776500820739884
1	8	5541.383211678832	796.7189781021876	14.377619227326667	0.24952325662608812	0.01674027779296313	6.70890482086346
1	9	4452.711678832116	84.26642335765166	1.8924742816438893	0.20246162670839138	0.011863275830014864	5.859518182722953
1	10	6658.229927007299	122.86496350366488	1.8453097121998832	0.30275604254799243	0.017882394456686743	5.906535937710328
