spot	row	col	min	max	mean	std_deviation	mean_minus_min	normalized_mean
0	0	0	3888.0	7053.0	5733.467153284671	834.1092294380564	3486.1605839416056	0.17605242602708365
0	0	1	4488.0	7269.0	6308.58394160584	654.5672194207649	4061.277372262774	0.2050960410284236
0	0	2	4413.0	7192.0	6215.832116788321	661.1843714718116	3968.5255474452556	0.20041203884769196
0	0	3	2182.0	3289.0	2448.401459854015	185.47655075563083	201.09489051094897	0.010155367913681955
0	0	4	2079.0	2602.0	2247.306569343066	106.55498180612146	0.0	0.0
0	0	5	2784.0	5589.0	3570.970802919708	596.8231822792812	1323.6642335766423	0.06684554367342696
0	0	6	6899.0	10901.0	9441.248175182482	968.7053806120789	7193.941605839416	0.36329676786524584
0	0	7	7046.0	10776.0	9184.766423357663	764.1329213634093	6937.459854014598	0.3503443425385323
0	0	8	6294.0	11086.0	9657.153284671533	963.0476279416218	7409.846715328467	0.37420005743035645
0	0	9	6381.0	10073.0	8716.525547445255	852.2611799371265	6469.21897810219	0.3266980014752008
0	0	10	6596.0	9685.0	8314.627737226278	608.0742264010411	6067.321167883212	0.3064020102836463
0	0	11	8266.0	12331.0	10781.751824817518	936.9207448198869	8534.445255474453	0.4309927084089764
0	0	12	12592.0	16710.0	14495.16788321168	912.4409857576211	12247.861313868614	0.6185216217182588
0	0	13	7851.0	11307.0	9380.766423357663	806.4003554538428	7133.459854014598	0.3602424165573413
0	0	14	5736.0	8502.0	7419.598540145986	536.780564485729	5172.29197080292	0.2612026978260141
0	0	15	5646.0	9397.0	7347.80291970803	752.3759311382299	5100.496350364963	0.25757699188049765
0	0	16	4775.0	8227.0	6491.729927007299	886.0184278362589	4244.423357664233	0.21434498245572642
0	0	17	5340.0	8923.0	7684.124087591241	925.88959960976	5436.8175182481755	0.2745613378692748
0	0	18	5488.0	8358.0	7335.313868613139	687.6284345469026	5088.007299270073	0.25694629008375325
0	0	19	4680.0	7181.0	6478.167883211679	603.6337096547173	4230.861313868612	0.21366009412238263
0	0	20	5278.0	8581.0	7318.686131386861	885.2530857117245	5071.379562043796	0.25610658307441136
0	0	21	6098.0	11214.0	9542.080291970802	1365.6912710849263	7294.773722627737	0.3683888278420009
0	0	22	6404.0	9196.0	8161.189781021898	772.4545344782314	5913.883211678833	0.2986533355499436
0	0	23	4216.0	6249.0	5576.087591240876	455.856231761799	3328.7810218978098	0.16810469870995493
0	1	0	2860.0	5411.0	4542.7226277372265	734.1937527768632	2295.4160583941607	0.11591937780585812
0	1	1	5278.0	10953.0	8995.38686131387	1587.2983347970962	6748.080291970804	0.3407806031367001
0	1	2	7307.0	12509.0	10514.16788321168	1072.8039646682828	8266.861313868614	0.4174796183056128
0	1	3	5305.0	11846.0	9866.905109489051	1539.561066568744	7619.598540145986	0.38479260379578534
0	1	4	5629.0	11268.0	9793.43795620438	1395.1011973694506	7546.131386861314	0.38108248481026047
0	1	5	4578.0	9280.0	7820.291970802919	1281.3292854124759	5572.985401459853	0.28143786739485505
0	1	6	5372.0	8282.0	7437.459854014599	748.9264965759376	5190.153284671533	0.2621047009216503
0	1	7	4703.0	9329.0	7842.291970802919	1299.2455851750365	5594.985401459853	0.2825488757030887
0	1	8	4981.0	7608.0	6911.591240875912	537.093903427682	4664.284671532847	0.23554813736545058
0	1	9	5016.0	7697.0	6738.503649635037	617.2362633270942	4491.197080291971	0.22680714864177945
0	1	10	4369.0	6911.0	6237.41605839416	596.084856798877	3990.1094890510944	0.20150203604989728
0	1	11	4825.0	9469.0	8019.094890510949	1389.109886831956	5771.788321167884	0.2914774899174337
0	1	12	5355.0	8298.0	7157.605839416058	676.4621022999023	4910.299270072992	0.24797196749839923
0	1	13	5765.0	11473.0	9154.620437956204	1327.3982686808301	6907.313868613139	0.34882195889121814
0	1	14	5371.0	7865.0	6882.481751824817	555.1304709147977	4635.175182481751	0.2340780971752595
0	1	15	3288.0	4323.0	3861.007299270073	237.18386068587867	1613.7007299270072	0.08149249627052867
0	1	16	3578.0	5640.0	4791.313868613139	455.67675513887514	2544.007299270073	0.12847332934982422
0	1	17	4365.0	5977.0	5376.138686131387	398.08494110002954	3128.832116788321	0.15800720349182462
0	1	18	4200.0	5295.0	4831.43795620438	279.66744593076834	2584.131386861314	0.13049961092592258
0	1	19	4581.0	8829.0	6958.540145985401	1100.0477798085603	4711.233576642335	0.23791907480359217
0	1	20	4616.0	6784.0	5830.978102189781	643.6312708004904	3583.671532846715	0.1809767657715075
0	1	21	6014.0	11516.0	8813.56204379562	1542.2871187895034	6566.255474452555	0.3315983811864345
0	1	22	7346.0	15480.0	11304.905109489051	2181.0630937390965	9057.598540145986	0.45741214685214926
0	1	23	7418.0	11277.0	9575.941605839416	701.474044281286	7328.635036496351	0.37009883697998897
