spot	row	col	min	max	mean	std_deviation	mean_minus_min	normalized_mean
0	0	0	3055.0	7053.0	5428.759124087591	1165.4369385465002	3152.8832116788317	0.15665057288098588
0	0	1	3935.0	7269.0	6186.700729927007	852.1598455841098	3910.824817518248	0.19430879831898334
0	0	2	4413.0	7192.0	6215.832116788321	661.1843714718116	3939.956204379562	0.19575618730685918
0	0	3	2149.0	5360.0	2760.70802919708	703.9906119923002	484.83211678832095	0.024088817677947055
0	0	4	2021.0	2704.0	2275.875912408759	135.64358819517736	0.0	0.0
0	0	5	2455.0	4159.0	3162.4817518248174	381.78628342133146	886.6058394160582	0.044050890356385534
0	0	6	6899.0	10901.0	9441.248175182482	968.7053806120789	7165.3722627737225	0.35601054479634464
0	0	7	7046.0	10776.0	9184.766423357663	764.1329213634093	6908.890510948904	0.3432672838953223
0	0	8	7895.0	11086.0	9785.430656934306	715.9093948959608	7509.554744525547	0.37311120451704316
0	0	9	6381.0	10073.0	8716.525547445255	852.2611799371265	6440.649635036496	0.32000279976020707
0	0	10	6596.0	9685.0	8314.627737226278	608.0742264010411	6038.751824817518	0.30003456180670124
0	0	11	8994.0	12331.0	10853.598540145986	802.030543094636	8577.722627737227	0.42618298028671436
0	0	12	12592.0	16710.0	14495.16788321168	912.4409857576211	12219.29197080292	0.6071138570359752
0	0	13	7851.0	11307.0	9380.766423357663	806.4003554538428	7104.890510948904	0.3530055171958588
0	0	14	5736.0	8502.0	7419.598540145986	536.780564485729	5143.7226277372265	0.2555651580722128
0	0	15	5646.0	9397.0	7347.80291970803	752.3759311382299	5071.92700729927	0.2519980024508782
0	0	16	4775.0	8227.0	6491.729927007299	886.0184278362589	4215.85401459854	0.20946413242430584
0	0	17	5340.0	8923.0	7684.124087591241	925.88959960976	5408.248175182482	0.26870807386289663
0	0	18	5488.0	8358.0	7335.313868613139	687.6284345469026	5059.43795620438	0.251377485648509
0	0	19	5232.0	7181.0	6574.5474452554745	425.8789004000143	4298.671532846715	0.21357890953691894
0	0	20	5278.0	8581.0	7318.686131386861	885.2530857117245	5042.810218978102	0.2505513387894809
0	0	21	6098.0	11214.0	9542.080291970802	1365.6912710849263	7266.204379562043	0.3610203747834447
0	0	22	6404.0	9196.0	8161.189781021898	772.4545344782314	5885.313868613139	0.292411017854274
0	0	23	4478.0	6249.0	5589.248175182482	427.09051219063997	3313.3722627737225	0.16462444952253572
0	1	0	3168.0	5411.0	4713.167883211679	578.2604309649338	2437.2919708029194	0.12109651955715917
0	1	1	6177.0	10953.0	9230.744525547445	1240.5807998746411	6954.868613138686	0.34555169963940396
0	1	2	7989.0	12509.0	10510.751824817518	984.9279966294184	8234.87591240876	0.4091486879387999
0	1	3	6410.0	11846.0	10112.14598540146	1128.2148610301167	7836.2700729927	0.38934401110619904
0	1	4	6582.0	11268.0	10081.240875912408	916.7522399718174	7805.364963503649	0.3878084949511837
0	1	5	5204.0	9280.0	7994.306569343065	1028.0506794131409	5718.430656934306	0.28411944821513474
