row	col	adjusted_average	adjusted_average_std_deviation	relative_adjusted_average_std_deviation	normalized_average	normalized_average_std_deviation	relative_normalized_average_std_deviation
0	0	3334.529197080292	186.52919708029515	5.593869060844326	0.16515530081472599	0.02025730117690714	12.265607629289551
0	1	3934.916058394161	156.7700729926966	3.9840766782881376	0.19468178139749048	0.020779050894210047	10.673341257230707
0	2	3694.226277372263	304.7080291970781	8.2482232088344	0.18329571597679972	0.02728097204526594	14.883584103361681
0	3	198.8065693430658	9.959854014598356	5.009821379398873	0.009842806147204088	0.0011504582154164235	11.688315285404848
0	4	31.467153284671667	31.467153284671667	100.0	0.0014483886801923587	0.0014483886801923587	100.0
0	5	716.2518248175184	628.3029197080291	87.72095203640197	0.03742499927567513	0.033376835228438366	89.1832621894854
0	6	5830.452554744526	1393.8978102189776	23.90719754823653	0.2923148266689694	0.08810646969138805	30.140951348719586
0	7	6229.638686131387	738.2299270072959	11.850284811072047	0.3098386139920496	0.057076814630334975	18.421465902826288
0	8	6633.565693430657	934.9671532846692	14.094488492223489	0.3304218897649377	0.06812343703109139	20.617107746570436
0	9	5598.492700729927	901.1350364963531	16.09602949699057	0.27923572689217246	0.06302297939191122	22.569812284889924
0	10	5310.36496350365	787.364963503651	14.82694633824502	0.2646414003061617	0.05645409015309478	21.332297247438785
0	11	8048.919708029198	515.9343065693424	6.4099820259689295	0.39887124999416623	0.05213855749974945	13.071525586392104
0	12	10850.379562043796	1427.8905109489062	13.159820841142505	0.5401277491915493	0.1064238689142627	19.703462574095756
0	13	6444.0072992700725	719.8613138686156	11.171019529263353	0.3203554008481684	0.05688103524476232	17.75560364962317
0	14	4577.868613138687	624.8321167883207	13.648974437471288	0.22795877839565215	0.04600608436246921	20.181755967572197
0	15	4786.766423357664	283.82481751824207	5.929364260041623	0.23713613262116245	0.02987208205825274	12.59701831520335
0	16	3374.5036496350363	796.6423357664221	23.607689262762587	0.16915018270072696	0.05049486258532626	29.85208870549405
0	17	4555.653284671533	883.8722627737227	19.401657842305504	0.22772126647775132	0.05871436521310745	25.783435215017093
0	18	4264.445255474453	853.9708029197101	20.025366765429357	0.21325295600547384	0.0562736275457953	26.388205162488276
0	19	3427.4014598540143	833.8686131386866	24.329470092896678	0.17188373815337563	0.05250707948627624	30.548020452884856
0	20	4000.248175182482	1101.5401459854018	27.536795162343946	0.20103721933628038	0.06761377747962817	33.63246751166449
0	21	5863.054744525547	1227.689781021899	20.939422101903755	0.29337258204564753	0.08001327111715018	27.27360224300049
0	22	4741.6824817518245	1095.0766423357682	23.094685199823623	0.2376006802450956	0.06975255711962677	29.35705278607533
0	23	2480.0620437956204	769.2518248175179	31.017442758819595	0.1249246026321539	0.0461784214091978	36.96503365727905
1	0	2552.025547445256	395.87226277372076	15.512080714474616	0.12461336598216088	0.01107421211105279	8.886857379840079
1	1	5886.967153284672	532.9890510948915	9.053711991538915	0.2922497033684271	0.045813643294734196	15.676198390175553
1	2	7165.861313868613	863.3211678832147	12.047695734947679	0.3564496705069023	0.06635263753665711	18.614868528928056
1	3	7297.686131386861	87.1313868613116	1.1939590891223084	0.3603814360941019	0.028489771938848808	7.905449361550807
1	4	6817.043795620438	183.13868613138646	2.6864824639830336	0.3357690184153018	0.013560492778217588	4.038637287685981
