row	col	adjusted_average	adjusted_average_std_deviation	relative_adjusted_average_std_deviation	normalized_average	normalized_average_std_deviation	relative_normalized_average_std_deviation
0	0	2682.1934306569337	322.2737226277381	12.015305046392777	0.1277290836169091	0.02187668614158052	17.127411801680246
0	1	3764.4817518248174	153.96350364963823	4.089899056490446	0.17853192062570233	0.01658488005586362	9.289588101521817
0	2	3569.025547445255	180.7262773722672	5.063742889193743	0.16934819154361075	0.01736861364489773	10.256155372302835
0	3	456.03284671532856	9.208029197081185	2.019159203860847	0.021558708768510168	6.906843389938499E-4	3.203737043856269
0	4	149.3905109489051	149.3905109489051	100.0	0.006700797357725306	0.006700797357725306	100.0
0	5	496.11678832116786	340.6277372262771	68.65878060263648	0.02431978534016377	0.01734544261843486	71.32235081774803
0	6	5775.06204379562	1346.018248175181	23.30742488942196	0.2766258046087402	0.07796442528529952	28.184075377773407
0	7	6169.113138686131	677.7043795620415	10.985442547846931	0.2936232083551505	0.047310259362602865	16.112574897478463
0	8	6497.948905109489	855.182481751825	13.160806498176294	0.30962353326270586	0.05652155175312829	18.25492757527947
0	9	5534.6824817518245	861.6751824817522	15.568647078179215	0.2640536230420736	0.05444944694892326	20.620602104083773
0	10	5258.729927007299	735.7299270072966	13.990639131871042	0.2506832526868914	0.047807539520896086	19.070894847773776
0	11	7943.7773722627735	589.6532846715304	7.4228324516044255	0.37739052687409413	0.04752690339823736	12.593560254916891
0	12	10645.43795620438	1463.277372262774	13.745581706292748	0.5074027730367199	0.09554396762618607	18.830005018374568
0	13	6145.817518248175	421.67153284672503	6.861113783393291	0.2918883309073633	0.03513613124904145	12.03752515210778
0	14	4526.233576642336	573.1970802919692	12.663886443023118	0.21561687332973578	0.038306438138869504	17.765974224238345
0	15	4765.288321167884	262.34671532846903	5.505369195880528	0.22616214885539151	0.024186139651433135	10.694158935895942
0	16	3350.3905109489046	772.529197080291	23.05788517952475	0.1604632470620224	0.044835245184037684	27.941130448836002
0	17	4490.109489051094	873.8467153284698	19.461590356745223	0.2146499603804362	0.05244525350123699	24.432920187026966
0	18	4212.810218978102	802.3357664233582	19.045143852171442	0.20135031597188408	0.04837608718646472	24.02583127469231
0	19	3466.1204379562046	788.259124087591	22.74182730223845	0.1659789440366137	0.04586551847598482	27.63333550662139
0	20	3896.9708029197077	1101.5474452554738	28.266761568502567	0.18714250777609445	0.06175592646125636	32.99941162226162
0	21	5963.109489051094	1386.905109489052	23.258085601741136	0.2856260206415543	0.08036386563447925	28.136044977264763
0	22	4743.813868613139	1097.2080291970788	23.129238616561683	0.22720807825424866	0.06364235632039587	28.010604556577118
0	23	2489.945255474452	779.1350364963506	31.29125167645056	0.11975956022789405	0.04302247350075385	35.924040985859584
1	0	2734.649635036496	252.5693430656965	9.23589405493716	0.12879161711527665	0.00519781038096	4.035829735958383
1	1	6163.0072992700725	809.0291970802909	13.127182198471674	0.2936586394004011	0.05351003764119818	18.221850292045282
1	2	7164.445255474452	785.8248175182478	10.968397265898403	0.3409937126518289	0.054885560901760735	16.095769178536603
1	3	7554.032846715328	343.4781021897743	4.546950075006977	0.35833804624688215	0.034914116085911114	9.743346108957834
1	4	7415.328467153285	398.64233576641846	5.37592282704984	0.35191021436592	0.037182112891885284	10.565795300622597
1	5	5429.463503649635	330.06934306569985	6.079225743829576	0.2577610829891981	0.029031649638992695	11.263007317597792
1	6	4853.237226277372	332.95985401459563	6.860572407460683	0.2304986945032183	0.027745102726538653	12.0369890971991
1	7	4625.985401459854	1156.0729927007299	24.990848270638725	0.22177732633805025	0.06613705338856016	29.821377361069324
1	8	3931.3503649635036	786.0218978102184	19.993687278938708	0.18799011716450892	0.04690880920186695	24.952805982251373
1	9	4636.773722627737	191.89781021898457	4.138606317632271	0.21895824937474162	0.0023718728833372732	1.0832534924399544
1	10	3548.1021897810215	520.5547445255481	14.671357156082228	0.16919741887066117	0.03339908875788389	19.73971528691877
1	11	5753.620437956204	481.95620437955967	8.376572795802284	0.2734767722453845	0.037020296243055924	13.536906969868157
1	12	4623.350364963504	322.60583941605466	6.977750201689533	0.2195938749994677	0.02668726152054035	12.153008147702225
1	13	6326.934306569343	475.52554744525014	7.51589196921968	0.3005925883823066	0.0381321141322401	12.685646820986163
1	14	4952.689781021898	355.5072992700718	7.178065152239745	0.23350463603649005	0.004590492924351298	1.965910828268924
1	15	1721.9489051094888	181.1094890510941	10.517704010478662	0.0810427365365369	0.004317495369689715	5.327430383280847
1	16	2144.051094890511	415.6788321167869	19.38754319369493	0.10249257294683965	0.024967754148134343	24.36054967717953
