row	col	adjusted_average	adjusted_average_std_deviation	relative_adjusted_average_std_deviation	normalized_average	normalized_average_std_deviation	relative_normalized_average_std_deviation
0	0	1686.0448717948716	1339.2692307692305	79.43259714929873	0.0916540023235483	0.06567313413982216	71.6533184311898
0	1	2228.4326923076924	1596.227564102564	71.63005504328528	0.1231307980220635	0.07576519283597541	61.53228441059826
0	2	2181.182692307692	1526.445512820513	69.98246952003517	0.12093182057655019	0.071878085703681	59.43686728687092
0	3	606.0448717948717	316.71794871794884	52.25981828374393	0.042090293471201114	0.02704426031025741	64.25296209626465
0	4	658.0544871794872	658.0544871794872	100.0	0.04930227174709656	0.04930227174709656	100.0
0	5	1043.5064102564102	255.25641025641076	24.46141276637574	0.0691483812760614	0.028156566504780482	40.71905370043427
0	6	3694.474358974359	3167.6666666666665	85.74065912710942	0.19816246692747563	0.1586933705066948	80.08245606105322
0	7	3521.5737179487173	3133.8814102564097	88.99093590696903	0.18757691457091102	0.15853051813946833	84.51494071224737
0	8	3666.560897435897	3230.3749999999995	88.10367781588104	0.1956724461623769	0.16299284885454757	83.29882518016335
0	9	3353.288461538461	2828.121794871795	84.33875663575559	0.18040077765780246	0.14105462894678436	78.18959029896601
0	10	3213.458333333333	2543.7339743589737	79.1587663662142	0.17478557583989088	0.12460898258645432	71.29248622929852
0	11	4265.0192307692305	3752.4679487179496	87.9824391328984	0.2276694756328408	0.18926848744062358	83.13300977855023
0	12	6090.0641025641025	5616.826923076922	92.22935634966579	0.3221278318383825	0.28667230577106667	88.99333663130837
0	13	3622.237179487179	3125.7820512820517	86.29424017243915	0.1940580703183135	0.1568630262636517	80.8330341563993
0	14	2732.1442307692305	2122.676282051281	77.69268760213457	0.14906505491922287	0.10340294788363621	69.36766496994848
0	15	2627.24358974359	2118.467948717949	80.63462242283764	0.1424560294622628	0.10433791705539809	73.24219090567708
0	16	2110.205128205128	1708.730769230769	80.9746287880629	0.11433863441892195	0.08425966933126888	73.69308699503298
0	17	2751.791666666667	2200.285256410257	79.95827893016089	0.14942261946793514	0.10810306396232706	72.3471883622848
0	18	2739.0993589743584	2070.4583333333326	75.58901894338747	0.15010480153053146	0.10000937297611792	66.62636501722825
0	19	2301.246794871795	1415.9198717948711	61.52837996125287	0.1298178747468666	0.06348806559437016	48.90548833753926
0	20	2464.99358974359	1752.4679487179494	71.09421931195537	0.13635318972252483	0.08296987046094113	60.84923325210261
0	21	3515.2692307692305	2840.2307692307695	80.79696270118276	0.1905417137235384	0.1399669812068468	73.45739600617233
0	22	2829.9294871794873	2075.794871794872	73.35146975212304	0.15580795032518202	0.09930723425082555	63.73694926578807
0	23	1873.9519230769229	1158.7211538461538	61.83302461375846	0.10564791014259087	0.05206191926569514	49.27870243285287
